"","time_interval","number_of_pickups","is_weekend","is_night","dayInWeek","dayInMonth","month","year","hour","minute","temp","humidity","wind_speed","feels_like","clouds_all","is_raining_last_hour","is_snowing_last_hour","number_of_persons_injured","number_of_persons_killed","number_of_crashes","event_count","taxis_pickup_count","total_arrests","memorial_day","independence_day","labor_day"
"1769",2014-06-01 00:00:00,2,1,1,7,1,6,2014,0,0,17.09,68,3.1,16.63,75,0,0,1,0,1,21,580,16,0,0,0
"1770",2014-06-01 17:00:00,34,1,0,7,1,6,2014,17,0,24.01,25,3.6,23.12,0,0,0,0,0,1,122,523,16,0,0,0
"1771",2014-06-01 17:15:00,33,1,0,7,1,6,2014,17,15,24.01,25,3.6,23.12,0,0,0,0,0,0,92,500,16,0,0,0
"1772",2014-06-01 17:30:00,33,1,0,7,1,6,2014,17,30,24.13,26,4.12,23.28,0,0,0,0,0,1,92,490,16,0,0,0
"1773",2014-06-01 17:45:00,47,1,0,7,1,6,2014,17,45,24.13,26,4.12,23.28,0,0,0,0,0,0,91,548,16,0,0,0
"1774",2014-06-01 18:00:00,46,1,0,7,1,6,2014,18,0,24.13,26,4.12,23.28,0,0,0,0,0,0,98,477,16,0,0,0
"1775",2014-06-01 18:15:00,27,1,0,7,1,6,2014,18,15,24.13,26,4.12,23.28,0,0,0,0,0,0,62,513,16,0,0,0
"1776",2014-06-01 18:30:00,14,1,0,7,1,6,2014,18,30,24.65,25,4.63,23.82,0,0,0,0,0,0,62,434,16,0,0,0
"1777",2014-06-01 18:45:00,38,1,0,7,1,6,2014,18,45,24.65,25,4.63,23.82,0,0,0,0,0,0,61,478,16,0,0,0
"1778",2014-06-01 19:00:00,16,1,0,7,1,6,2014,19,0,24.65,25,4.63,23.82,0,0,0,0,0,0,61,412,16,0,0,0
"1779",2014-06-01 19:15:00,13,1,0,7,1,6,2014,19,15,24.65,25,4.63,23.82,0,0,0,0,0,0,44,398,16,0,0,0
"1780",2014-06-01 19:30:00,23,1,0,7,1,6,2014,19,30,24.04,23,5.14,23.1,0,0,0,1,0,1,44,384,16,0,0,0
"1781",2014-06-01 19:45:00,24,1,0,7,1,6,2014,19,45,24.04,23,5.14,23.1,0,0,0,0,0,0,42,355,16,0,0,0
"1782",2014-06-01 20:00:00,19,1,0,7,1,6,2014,20,0,24.04,23,5.14,23.1,0,0,0,0,0,0,43,417,16,0,0,0
"1783",2014-06-01 20:15:00,9,1,0,7,1,6,2014,20,15,24.04,23,5.14,23.1,0,0,0,0,0,0,32,396,16,0,0,0
"1784",2014-06-01 20:30:00,15,1,0,7,1,6,2014,20,30,24.01,22,5.14,23.04,0,0,0,0,0,0,32,441,16,0,0,0
"1785",2014-06-01 20:45:00,21,1,1,7,1,6,2014,20,45,24.01,22,5.14,23.04,0,0,0,0,0,0,32,475,16,0,0,0
"1786",2014-06-01 21:00:00,10,1,1,7,1,6,2014,21,0,24.01,22,5.14,23.04,0,0,0,0,0,0,32,462,16,0,0,0
"1787",2014-06-01 21:15:00,11,1,1,7,1,6,2014,21,15,24.01,22,5.14,23.04,0,0,0,0,0,0,27,498,16,0,0,0
"1788",2014-06-01 21:30:00,16,1,1,7,1,6,2014,21,30,23.56,23,6.2,22.57,0,0,0,0,0,0,27,529,16,0,0,0
"1789",2014-06-01 21:45:00,18,1,1,7,1,6,2014,21,45,23.56,23,6.2,22.57,0,0,0,0,0,0,27,571,16,0,0,0
"1790",2014-06-01 22:00:00,13,1,1,7,1,6,2014,22,0,23.56,23,6.2,22.57,0,0,0,0,0,0,26,557,16,0,0,0
"1791",2014-06-01 22:15:00,12,1,1,7,1,6,2014,22,15,23.56,23,6.2,22.57,0,0,0,0,0,0,18,613,16,0,0,0
"1792",2014-06-01 22:30:00,7,1,1,7,1,6,2014,22,30,22.26,26,5.7,21.22,0,0,0,0,0,0,18,655,16,0,0,0
"1793",2014-06-01 22:45:00,5,1,1,7,1,6,2014,22,45,22.26,26,5.7,21.22,0,0,0,0,0,1,18,721,16,0,0,0
"1794",2014-06-01 23:00:00,4,1,1,7,1,6,2014,23,0,22.26,26,5.7,21.22,0,0,0,0,0,0,18,641,16,0,0,0
"1795",2014-06-01 23:15:00,9,1,1,7,1,6,2014,23,15,22.26,26,5.7,21.22,0,0,0,0,0,0,14,541,16,0,0,0
