"","time_interval","number_of_pickups","is_weekend","is_night","dayInWeek","dayInMonth","month","hour","minute","feels_like","is_raining_last_hour","number_of_crashes","taxis_pickup_count","total_arrests","is_holiday","is_persons_injured"
"3166",2014-07-19 18:00:00,37,1,0,6,19,7,18,0,24.24,0,0,538,27,0,0
"3167",2014-07-19 18:15:00,48,1,0,6,19,7,18,15,24.24,0,0,544,27,0,0
"3168",2014-07-19 18:30:00,37,1,0,6,19,7,18,30,23.96,0,0,524,27,0,0
"3169",2014-07-19 18:45:00,42,1,0,6,19,7,18,45,23.96,0,0,556,27,0,0
"3170",2014-07-19 19:00:00,32,1,0,6,19,7,19,0,23.96,0,0,511,27,0,0
"3171",2014-07-19 19:15:00,28,1,0,6,19,7,19,15,23.96,0,0,428,27,0,0
"3172",2014-07-19 19:30:00,25,1,0,6,19,7,19,30,23.6,0,0,445,27,0,0
"3173",2014-07-19 19:45:00,37,1,0,6,19,7,19,45,23.6,0,0,438,27,0,0
"3174",2014-07-19 20:00:00,31,1,0,6,19,7,20,0,23.6,0,0,504,27,0,0
"3175",2014-07-19 20:15:00,33,1,0,6,19,7,20,15,23.6,0,0,474,27,0,0
"3176",2014-07-19 20:30:00,30,1,0,6,19,7,20,30,24.32,0,0,523,27,0,0
"3177",2014-07-19 20:45:00,29,1,1,6,19,7,20,45,24.32,0,0,653,27,0,0
"3178",2014-07-19 21:00:00,26,1,1,6,19,7,21,0,24.32,0,0,600,27,0,0
"3179",2014-07-19 21:15:00,31,1,1,6,19,7,21,15,24.32,0,0,568,27,0,0
"3180",2014-07-19 21:30:00,34,1,1,6,19,7,21,30,24.14,0,0,578,27,0,0
"3181",2014-07-19 21:45:00,34,1,1,6,19,7,21,45,24.14,0,0,727,27,0,0
"3182",2014-07-19 22:00:00,36,1,1,6,19,7,22,0,24.14,0,0,704,27,0,0
"3183",2014-07-19 22:15:00,47,1,1,6,19,7,22,15,24.14,0,0,699,27,0,0
"3184",2014-07-19 22:30:00,35,1,1,6,19,7,22,30,23.93,0,0,604,27,0,0
"3185",2014-07-19 22:45:00,42,1,1,6,19,7,22,45,23.93,0,1,714,27,0,0
"3186",2014-07-19 23:00:00,55,1,1,6,19,7,23,0,23.93,0,0,588,27,0,0
"3187",2014-07-19 23:15:00,34,1,1,6,19,7,23,15,23.93,0,0,503,27,0,0
"3188",2014-07-19 23:30:00,42,1,1,6,19,7,23,30,23.12,0,0,583,27,0,0
"3189",2014-07-19 23:45:00,36,1,1,6,19,7,23,45,23.12,0,0,660,27,0,0
"3190",2014-07-20 00:00:00,0,1,1,7,20,7,0,0,23.12,0,0,564,28,0,0
"3191",2014-07-20 17:00:00,33,1,0,7,20,7,17,0,25.26,0,0,593,28,0,0
"3192",2014-07-20 17:15:00,27,1,0,7,20,7,17,15,25.26,0,0,534,28,0,0
"3193",2014-07-20 17:30:00,24,1,0,7,20,7,17,30,25.23,0,1,537,28,0,0
"3194",2014-07-20 17:45:00,46,1,0,7,20,7,17,45,25.23,0,0,589,28,0,0
"3195",2014-07-20 18:00:00,45,1,0,7,20,7,18,0,25.23,0,0,659,28,0,0
"3196",2014-07-20 18:15:00,20,1,0,7,20,7,18,15,25.23,0,0,503,28,0,0
"3197",2014-07-20 18:30:00,21,1,0,7,20,7,18,30,25.09,0,0,495,28,0,0
"3198",2014-07-20 18:45:00,36,1,0,7,20,7,18,45,25.09,0,0,542,28,0,0
"3199",2014-07-20 19:00:00,25,1,0,7,20,7,19,0,25.09,0,0,521,28,0,0
"3200",2014-07-20 19:15:00,22,1,0,7,20,7,19,15,25.09,0,0,445,28,0,0
"3201",2014-07-20 19:30:00,40,1,0,7,20,7,19,30,25.93,0,0,449,28,0,0
"3202",2014-07-20 19:45:00,48,1,0,7,20,7,19,45,25.93,0,0,607,28,0,0
"3203",2014-07-20 20:00:00,31,1,0,7,20,7,20,0,25.93,0,1,504,28,0,0
"3204",2014-07-20 20:15:00,23,1,0,7,20,7,20,15,25.93,0,0,481,28,0,0
"3205",2014-07-20 20:30:00,30,1,0,7,20,7,20,30,24.28,0,0,495,28,0,0
"3206",2014-07-20 20:45:00,25,1,1,7,20,7,20,45,24.28,0,0,648,28,0,0
"3207",2014-07-20 21:00:00,27,1,1,7,20,7,21,0,24.28,0,0,662,28,0,0
"3208",2014-07-20 21:15:00,15,1,1,7,20,7,21,15,24.28,0,0,657,28,0,0
"3209",2014-07-20 21:30:00,26,1,1,7,20,7,21,30,23.95,0,0,663,28,0,0
"3210",2014-07-20 21:45:00,48,1,1,7,20,7,21,45,23.95,0,0,769,28,0,0
"3211",2014-07-20 22:00:00,42,1,1,7,20,7,22,0,23.95,0,0,773,28,0,0
"3212",2014-07-20 22:15:00,23,1,1,7,20,7,22,15,23.95,0,0,636,28,0,0
"3213",2014-07-20 22:30:00,16,1,1,7,20,7,22,30,23.22,0,0,665,28,0,0
"3214",2014-07-20 22:45:00,13,1,1,7,20,7,22,45,23.22,0,0,783,28,0,0
"3215",2014-07-20 23:00:00,16,1,1,7,20,7,23,0,23.22,0,0,642,28,0,0
"3216",2014-07-20 23:15:00,12,1,1,7,20,7,23,15,23.22,0,0,507,28,0,0
"3217",2014-07-20 23:30:00,10,1,1,7,20,7,23,30,23.09,0,0,602,28,0,0
"3218",2014-07-20 23:45:00,8,1,1,7,20,7,23,45,23.09,0,0,673,28,0,0
"3219",2014-07-21 00:00:00,1,0,1,1,21,7,0,0,23.09,0,0,649,25,0,0
"3220",2014-07-21 17:00:00,58,0,0,1,21,7,17,0,27.53,0,0,549,25,0,0
"3221",2014-07-21 17:15:00,64,0,0,1,21,7,17,15,27.53,0,0,587,25,0,0
"3222",2014-07-21 17:30:00,87,0,0,1,21,7,17,30,28.5,0,0,668,25,0,0
"3223",2014-07-21 17:45:00,78,0,0,1,21,7,17,45,28.5,0,0,615,25,0,0
"3224",2014-07-21 18:00:00,73,0,0,1,21,7,18,0,28.5,0,0,545,25,0,0
"3225",2014-07-21 18:15:00,50,0,0,1,21,7,18,15,28.5,0,0,563,25,0,0
"3226",2014-07-21 18:30:00,61,0,0,1,21,7,18,30,28.37,0,1,587,25,0,0
"3227",2014-07-21 18:45:00,59,0,0,1,21,7,18,45,28.37,0,0,601,25,0,0
"3228",2014-07-21 19:00:00,51,0,0,1,21,7,19,0,28.37,0,0,555,25,0,0
"3229",2014-07-21 19:15:00,62,0,0,1,21,7,19,15,28.37,0,1,533,25,0,0
"3230",2014-07-21 19:30:00,67,0,0,1,21,7,19,30,29.16,0,0,476,25,0,0
"3231",2014-07-21 19:45:00,46,0,0,1,21,7,19,45,29.16,0,0,475,25,0,0
"3232",2014-07-21 20:00:00,55,0,0,1,21,7,20,0,29.16,0,0,532,25,0,0
"3233",2014-07-21 20:15:00,51,0,0,1,21,7,20,15,29.16,0,1,528,25,0,0
"3234",2014-07-21 20:30:00,45,0,0,1,21,7,20,30,28.2,0,1,606,25,0,0
"3235",2014-07-21 20:45:00,49,0,1,1,21,7,20,45,28.2,0,0,649,25,0,0
"3236",2014-07-21 21:00:00,43,0,1,1,21,7,21,0,28.2,0,0,741,25,0,0
"3237",2014-07-21 21:15:00,38,0,1,1,21,7,21,15,28.2,0,0,751,25,0,0
"3238",2014-07-21 21:30:00,37,0,1,1,21,7,21,30,26.01,0,0,751,25,0,0
"3239",2014-07-21 21:45:00,46,0,1,1,21,7,21,45,26.01,0,0,808,25,0,0
"3240",2014-07-21 22:00:00,27,0,1,1,21,7,22,0,26.01,0,0,806,25,0,0
"3241",2014-07-21 22:15:00,29,0,1,1,21,7,22,15,26.01,0,0,771,25,0,0
"3242",2014-07-21 22:30:00,24,0,1,1,21,7,22,30,25.86,0,0,788,25,0,0
"3243",2014-07-21 22:45:00,29,0,1,1,21,7,22,45,25.86,0,0,752,25,0,0
"3244",2014-07-21 23:00:00,17,0,1,1,21,7,23,0,25.86,0,1,657,25,0,0
"3245",2014-07-21 23:15:00,16,0,1,1,21,7,23,15,25.86,0,0,621,25,0,0
"3246",2014-07-21 23:30:00,11,0,1,1,21,7,23,30,24.26,0,0,618,25,0,0
"3247",2014-07-21 23:45:00,17,0,1,1,21,7,23,45,24.26,0,0,587,25,0,0
"3248",2014-07-22 00:00:00,1,0,1,2,22,7,0,0,24.26,0,0,593,55,0,0
"3249",2014-07-22 17:00:00,126,0,0,2,22,7,17,0,30.43,0,0,686,55,0,0
"3250",2014-07-22 17:15:00,130,0,0,2,22,7,17,15,30.43,0,0,616,55,0,0
"3251",2014-07-22 17:30:00,117,0,0,2,22,7,17,30,30.59,0,0,656,55,0,0
"3252",2014-07-22 17:45:00,128,0,0,2,22,7,17,45,30.59,0,0,711,55,0,0
"3253",2014-07-22 18:00:00,142,0,0,2,22,7,18,0,30.59,0,0,661,55,0,0
"3254",2014-07-22 18:15:00,104,0,0,2,22,7,18,15,30.59,0,1,621,55,0,0
"3255",2014-07-22 18:30:00,92,0,0,2,22,7,18,30,31.1,0,1,569,55,0,1
"3256",2014-07-22 18:45:00,88,0,0,2,22,7,18,45,31.1,0,0,558,55,0,0
"3257",2014-07-22 19:00:00,69,0,0,2,22,7,19,0,31.1,0,1,523,55,0,1
"3258",2014-07-22 19:15:00,66,0,0,2,22,7,19,15,31.1,0,0,485,55,0,0
"3259",2014-07-22 19:30:00,79,0,0,2,22,7,19,30,30.82,0,1,471,55,0,0
"3260",2014-07-22 19:45:00,65,0,0,2,22,7,19,45,30.82,0,0,455,55,0,0
"3261",2014-07-22 20:00:00,57,0,0,2,22,7,20,0,30.82,0,1,511,55,0,0
"3262",2014-07-22 20:15:00,75,0,0,2,22,7,20,15,30.82,0,0,520,55,0,0
"3263",2014-07-22 20:30:00,51,0,0,2,22,7,20,30,30.6,0,0,624,55,0,0
"3264",2014-07-22 20:45:00,66,0,1,2,22,7,20,45,30.6,0,0,666,55,0,0
"3265",2014-07-22 21:00:00,63,0,1,2,22,7,21,0,30.6,0,0,726,55,0,0
"3266",2014-07-22 21:15:00,44,0,1,2,22,7,21,15,30.6,0,0,742,55,0,0
"3267",2014-07-22 21:30:00,38,0,1,2,22,7,21,30,30,0,0,816,55,0,0
"3268",2014-07-22 21:45:00,48,0,1,2,22,7,21,45,30,0,0,875,55,0,0
"3269",2014-07-22 22:00:00,39,0,1,2,22,7,22,0,30,0,0,853,55,0,0
"3270",2014-07-22 22:15:00,37,0,1,2,22,7,22,15,30,0,0,823,55,0,0
"3271",2014-07-22 22:30:00,31,0,1,2,22,7,22,30,28.47,0,0,871,55,0,0
"3272",2014-07-22 22:45:00,32,0,1,2,22,7,22,45,28.47,0,0,779,55,0,0
"3273",2014-07-22 23:00:00,37,0,1,2,22,7,23,0,28.47,0,0,746,55,0,0
"3274",2014-07-22 23:15:00,26,0,1,2,22,7,23,15,28.47,0,0,703,55,0,0
